ID,Season,Player,Pos,Age,team,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,FG%_per_game,3P%_per_game,Rating
411,2022,Herbert Jones,PF,23.0,NOP,78.0,69.0,2335.0,274.0,576.0,0.476,57.0,169.0,0.337,217.0,407.0,0.533,0.525,137.0,163.0,0.84,98.0,198.0,296.0,167.0,130.0,60.0,100.0,238.0,742.0,0.04197002141327623,0.084796573875803,0.12676659528907924,0.0715203426124197,0.055674518201284794,0.02569593147751606,0.042826552462526764,0.10192719486081371,0.3177730192719486,0.0002038543897216274,0.0001443254817987152,79
770,2022,Jonas Valančiūnas,C,29.0,NOP,74.0,74.0,2240.0,510.0,938.0,0.544,57.0,158.0,0.361,453.0,780.0,0.581,0.574,237.0,289.0,0.82,226.0,617.0,843.0,190.0,41.0,60.0,179.0,247.0,1314.0,0.10089285714285715,0.2754464285714286,0.3763392857142857,0.08482142857142858,0.01830357142857143,0.026785714285714284,0.07991071428571428,0.11026785714285714,0.5866071428571429,0.00024285714285714289,0.00016116071428571427,87
271,2022,Devonte' Graham,PG,26.0,NOP,76.0,63.0,2162.0,296.0,815.0,0.363,192.0,563.0,0.341,104.0,252.0,0.413,0.481,118.0,140.0,0.843,37.0,140.0,177.0,316.0,71.0,12.0,105.0,95.0,902.0,0.017113783533765033,0.06475485661424607,0.0818686401480111,0.1461609620721554,0.03283996299722479,0.005550416281221091,0.04856614246068455,0.04394079555966698,0.41720629047178537,0.00016790009250693802,0.00015772432932469936,80
368,2022,Brandon Ingram,SF,24.0,NOP,55.0,55.0,1869.0,453.0,983.0,0.461,74.0,226.0,0.327,379.0,757.0,0.501,0.498,266.0,322.0,0.826,35.0,285.0,320.0,307.0,34.0,26.0,151.0,119.0,1246.0,0.018726591760299626,0.15248796147672553,0.17121455323702514,0.164258962011771,0.01819154628143392,0.013911182450508293,0.08079186730872125,0.06367041198501873,0.6666666666666666,0.00024665596575708935,0.0001749598715890851,98
311,2022,Jaxson Hayes,C,21.0,NOP,70.0,28.0,1398.0,245.0,398.0,0.616,20.0,57.0,0.351,225.0,341.0,0.66,0.641,144.0,188.0,0.766,115.0,200.0,315.0,43.0,33.0,55.0,54.0,155.0,654.0,0.08226037195994278,0.1430615164520744,0.22532188841201717,0.030758226037195996,0.023605150214592276,0.03934191702432046,0.03862660944206009,0.11087267525035766,0.4678111587982833,0.00044062947067238914,0.00025107296137339053,61
736,2022,Garrett Temple,SG,35.0,NOP,59.0,16.0,1098.0,111.0,295.0,0.376,59.0,185.0,0.319,52.0,110.0,0.473,0.476,28.0,41.0,0.683,29.0,114.0,143.0,74.0,43.0,23.0,42.0,81.0,309.0,0.026411657559198543,0.10382513661202186,0.1302367941712204,0.06739526411657559,0.039162112932604735,0.020947176684881604,0.03825136612021858,0.07377049180327869,0.2814207650273224,0.0003424408014571949,0.000290528233151184,66
558,2022,Trey Murphy III,SF,21.0,NOP,62.0,1.0,864.0,109.0,277.0,0.394,71.0,186.0,0.382,38.0,91.0,0.418,0.522,45.0,51.0,0.882,47.0,100.0,147.0,38.0,23.0,7.0,16.0,60.0,334.0,0.05439814814814815,0.11574074074074074,0.1701388888888889,0.04398148148148148,0.02662037037037037,0.008101851851851851,0.018518518518518517,0.06944444444444445,0.38657407407407407,0.0004560185185185185,0.0004421296296296296,66
319,2022,Willy Hernangómez,C,27.0,NOP,50.0,8.0,839.0,170.0,327.0,0.52,4.0,12.0,0.333,166.0,315.0,0.527,0.526,109.0,141.0,0.773,143.0,195.0,338.0,63.0,21.0,19.0,51.0,97.0,453.0,0.17044100119189512,0.232419547079857,0.4028605482717521,0.07508939213349225,0.025029797377830752,0.02264600715137068,0.060786650774731825,0.11561382598331346,0.5399284862932062,0.0006197854588796186,0.0003969010727056019,74
10,2022,Jose Alvarado,PG,23.0,NOP,54.0,1.0,834.0,131.0,294.0,0.446,32.0,110.0,0.291,99.0,184.0,0.538,0.5,36.0,53.0,0.679,25.0,75.0,100.0,152.0,71.0,7.0,40.0,73.0,330.0,0.02997601918465228,0.08992805755395683,0.11990407673860912,0.18225419664268586,0.08513189448441247,0.008393285371702638,0.047961630695443645,0.08752997601918465,0.39568345323741005,0.0005347721822541966,0.0003489208633093525,63
491,2022,Naji Marshall,SF,24.0,NOP,55.0,4.0,735.0,109.0,269.0,0.405,21.0,105.0,0.2,88.0,164.0,0.537,0.444,74.0,93.0,0.796,38.0,104.0,142.0,62.0,33.0,8.0,46.0,69.0,313.0,0.05170068027210884,0.1414965986394558,0.19319727891156463,0.08435374149659863,0.044897959183673466,0.010884353741496598,0.06258503401360545,0.09387755102040816,0.42585034013605444,0.0005510204081632654,0.00027210884353741496,66
135,2022,Gary Clark,PF,27.0,NOP,38.0,1.0,378.0,33.0,88.0,0.375,28.0,70.0,0.4,5.0,18.0,0.278,0.534,7.0,10.0,0.7,23.0,67.0,90.0,18.0,13.0,7.0,10.0,20.0,101.0,0.06084656084656084,0.17724867724867724,0.23809523809523808,0.047619047619047616,0.03439153439153439,0.018518518518518517,0.026455026455026454,0.05291005291005291,0.2671957671957672,0.000992063492063492,0.0010582010582010583,65
466,2022,Kira Lewis Jr.,PG,20.0,NOP,24.0,0.0,341.0,59.0,146.0,0.404,13.0,58.0,0.224,46.0,88.0,0.523,0.449,10.0,12.0,0.833,9.0,30.0,39.0,49.0,11.0,1.0,26.0,17.0,141.0,0.026392961876832845,0.08797653958944282,0.11436950146627566,0.1436950146627566,0.03225806451612903,0.002932551319648094,0.07624633431085044,0.04985337243401759,0.41348973607038125,0.00118475073313783,0.000656891495601173,63
787,2022,Tyrone Wallace,SG,27.0,NOP,6.0,0.0,75.0,7.0,20.0,0.35,2.0,8.0,0.25,5.0,12.0,0.417,0.4,1.0,5.0,0.2,0.0,8.0,8.0,1.0,3.0,1.0,2.0,7.0,17.0,0.0,0.10666666666666667,0.10666666666666667,0.013333333333333334,0.04,0.013333333333333334,0.02666666666666667,0.09333333333333334,0.22666666666666666,0.004666666666666666,0.0033333333333333335,65
296,2022,Jared Harper,PG,24.0,NOP,5.0,0.0,43.0,14.0,26.0,0.538,5.0,12.0,0.417,9.0,14.0,0.643,0.635,4.0,4.0,1.0,2.0,0.0,2.0,14.0,4.0,1.0,2.0,5.0,37.0,0.046511627906976744,0.0,0.046511627906976744,0.32558139534883723,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.8604651162790697,0.012511627906976745,0.00969767441860465,63
