ID,Season,Player,Pos,Age,team,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,FG%_per_game,3P%_per_game,Rating
112,2022,Kentavious Caldwell-Pope,SG,28.0,WAS,77.0,77.0,2329.0,361.0,829.0,0.435,159.0,408.0,0.39,202.0,421.0,0.48,0.531,137.0,154.0,0.89,41.0,220.0,261.0,145.0,83.0,26.0,97.0,139.0,1018.0,0.017604121940747102,0.094461142121082,0.11206526406182911,0.06225848003434951,0.035637612709317305,0.0111635895234006,0.04164877629884071,0.05968226706741091,0.43709746672391586,0.00018677544010304851,0.00016745384285100904,82
448,2022,Kyle Kuzma,PF,26.0,WAS,66.0,66.0,2204.0,423.0,936.0,0.452,128.0,375.0,0.341,295.0,561.0,0.526,0.52,156.0,219.0,0.712,70.0,491.0,561.0,233.0,42.0,57.0,169.0,128.0,1130.0,0.03176043557168784,0.22277676950998185,0.2545372050816697,0.10571687840290381,0.019056261343012703,0.02586206896551724,0.07667876588021778,0.05807622504537205,0.5127041742286751,0.00020508166969147005,0.0001547186932849365,96
25,2022,Deni Avdija,SF,21.0,WAS,82.0,8.0,1984.0,250.0,579.0,0.432,82.0,259.0,0.317,168.0,320.0,0.525,0.503,103.0,136.0,0.757,52.0,373.0,425.0,167.0,59.0,44.0,87.0,190.0,685.0,0.02620967741935484,0.18800403225806453,0.21421370967741934,0.08417338709677419,0.029737903225806453,0.02217741935483871,0.043850806451612906,0.09576612903225806,0.34526209677419356,0.00021774193548387098,0.00015977822580645162,79
432,2022,Corey Kispert,SF,22.0,WAS,77.0,36.0,1801.0,234.0,514.0,0.455,112.0,320.0,0.35,122.0,194.0,0.629,0.564,54.0,62.0,0.871,53.0,156.0,209.0,85.0,35.0,22.0,50.0,93.0,634.0,0.029428095502498614,0.08661854525263743,0.11604664075513603,0.04719600222098834,0.01943364797334814,0.012215435868961688,0.0277623542476402,0.051637978900610775,0.35202665186007775,0.00025263742365352584,0.00019433647973348138,68
250,2022,Daniel Gafford,C,23.0,WAS,72.0,53.0,1444.0,285.0,411.0,0.693,0.0,1.0,0.0,285.0,410.0,0.695,0.693,107.0,153.0,0.699,155.0,252.0,407.0,68.0,30.0,99.0,65.0,170.0,677.0,0.10734072022160665,0.1745152354570637,0.28185595567867033,0.04709141274238227,0.02077562326869806,0.0685595567867036,0.045013850415512466,0.11772853185595568,0.46883656509695293,0.00047991689750692516,0.0,68
50,2022,Bradley Beal,SG,28.0,WAS,40.0,40.0,1439.0,348.0,771.0,0.451,63.0,210.0,0.3,285.0,561.0,0.508,0.492,169.0,203.0,0.833,38.0,151.0,189.0,265.0,36.0,15.0,135.0,95.0,928.0,0.02640722724113968,0.10493398193189715,0.13134120917303682,0.1841556636553162,0.02501737317581654,0.010423905489923557,0.09381514940931203,0.0660180681028492,0.6448922863099374,0.0003134120917303683,0.00020847810979847116,81
569,2022,Raul Neto,PG,29.0,WAS,70.0,19.0,1372.0,204.0,441.0,0.463,35.0,120.0,0.292,169.0,321.0,0.526,0.502,83.0,108.0,0.769,13.0,121.0,134.0,217.0,55.0,3.0,79.0,104.0,526.0,0.009475218658892129,0.08819241982507289,0.09766763848396501,0.15816326530612246,0.04008746355685131,0.002186588921282799,0.0575801749271137,0.07580174927113703,0.38338192419825073,0.00033746355685131195,0.00021282798833819242,72
285,2022,Rui Hachimura,PF,23.0,WAS,42.0,13.0,943.0,187.0,381.0,0.491,55.0,123.0,0.447,132.0,258.0,0.512,0.563,46.0,66.0,0.697,25.0,135.0,160.0,48.0,23.0,9.0,33.0,53.0,475.0,0.026511134676564158,0.14316012725344646,0.16967126193001061,0.05090137857900318,0.024390243902439025,0.009544008483563097,0.03499469777306469,0.05620360551431601,0.503711558854719,0.00052067868504772,0.00047401908801696714,67
264,2022,Anthony Gill,PF,29.0,WAS,44.0,0.0,463.0,62.0,109.0,0.569,14.0,26.0,0.538,48.0,83.0,0.578,0.633,42.0,52.0,0.808,33.0,52.0,85.0,27.0,5.0,11.0,18.0,58.0,180.0,0.07127429805615551,0.11231101511879049,0.183585313174946,0.058315334773218146,0.01079913606911447,0.023758099352051837,0.038876889848812095,0.12526997840172785,0.38876889848812096,0.0012289416846652267,0.0011619870410367172,65
104,2022,Thomas Bryant,C,24.0,WAS,27.0,9.0,439.0,77.0,148.0,0.52,12.0,42.0,0.286,65.0,106.0,0.613,0.561,35.0,40.0,0.875,26.0,82.0,108.0,23.0,6.0,21.0,19.0,43.0,201.0,0.05922551252847381,0.1867881548974943,0.2460136674259681,0.05239179954441914,0.01366742596810934,0.04783599088838269,0.04328018223234624,0.0979498861047836,0.45785876993166286,0.0011845102505694761,0.0006514806378132118,54
760,2022,Isaiah Todd,PF,20.0,WAS,12.0,0.0,74.0,7.0,26.0,0.269,4.0,16.0,0.25,3.0,10.0,0.3,0.346,2.0,6.0,0.333,3.0,9.0,12.0,4.0,4.0,2.0,4.0,4.0,20.0,0.04054054054054054,0.12162162162162163,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.2702702702702703,0.0036351351351351356,0.0033783783783783786,65
825,2022,Cassius Winston,PG,23.0,WAS,7.0,0.0,39.0,4.0,11.0,0.364,2.0,6.0,0.333,2.0,5.0,0.4,0.455,4.0,4.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,3.0,9.0,14.0,0.0,0.02564102564102564,0.02564102564102564,0.1794871794871795,0.0,0.0,0.07692307692307693,0.23076923076923078,0.358974358974359,0.009333333333333332,0.008538461538461538,62
679,2022,Jordan Schakel,SG,23.0,WAS,4.0,0.0,30.0,1.0,11.0,0.091,1.0,6.0,0.167,0.0,5.0,0.0,0.136,2.0,2.0,1.0,2.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,5.0,0.06666666666666667,0.2,0.26666666666666666,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.16666666666666666,0.003033333333333333,0.005566666666666667,65
27,2022,Joel Ayayi,SG,21.0,WAS,7.0,0.0,20.0,1.0,6.0,0.167,0.0,1.0,0.0,1.0,5.0,0.2,0.167,0.0,0.0,,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.05,0.1,0.15,0.2,0.0,0.0,0.0,0.0,0.1,0.00835,0.0,65
731,2022,Craig Sword,SG,28.0,WAS,3.0,0.0,19.0,3.0,4.0,0.75,0.0,1.0,0.0,3.0,3.0,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.0,4.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.3684210526315789,0.3157894736842105,0.039473684210526314,0.0,65
268,2022,Jordan Goodwin,SG,23.0,WAS,2.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,65
206,2022,Jaime Echenique,C,24.0,WAS,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
