ID,Season,Player,Pos,Age,team,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,FG%_per_game,3P%_per_game,Rating
82,2022,Oshae Brissett,SF,23.0,IND,67.0,25.0,1564.0,208.0,506.0,0.411,83.0,237.0,0.35,125.0,269.0,0.465,0.493,114.0,164.0,0.695,108.0,250.0,358.0,72.0,44.0,29.0,54.0,116.0,613.0,0.06905370843989769,0.159846547314578,0.2289002557544757,0.04603580562659847,0.028132992327365727,0.01854219948849105,0.034526854219948847,0.0741687979539642,0.39194373401534527,0.00026278772378516624,0.0002237851662404092,78
202,2022,Chris Duarte,SG,24.0,IND,55.0,39.0,1541.0,268.0,621.0,0.432,94.0,255.0,0.369,174.0,366.0,0.475,0.507,90.0,112.0,0.804,41.0,185.0,226.0,114.0,56.0,10.0,90.0,95.0,720.0,0.026606099935107073,0.12005191434133679,0.14665801427644387,0.07397793640493186,0.036340038935756006,0.006489292667099286,0.058403634003893576,0.06164828033744322,0.4672290720311486,0.00028033744321868915,0.00023945489941596366,76
769,2022,Myles Turner,C,25.0,IND,42.0,42.0,1235.0,200.0,393.0,0.509,61.0,183.0,0.333,139.0,210.0,0.662,0.587,79.0,105.0,0.752,65.0,232.0,297.0,44.0,28.0,118.0,54.0,119.0,540.0,0.05263157894736842,0.18785425101214576,0.24048582995951417,0.03562753036437247,0.022672064777327937,0.09554655870445344,0.0437246963562753,0.09635627530364373,0.43724696356275305,0.00041214574898785426,0.00026963562753036437,79
83,2022,Malcolm Brogdon,PG,29.0,IND,36.0,36.0,1206.0,243.0,543.0,0.448,58.0,186.0,0.312,185.0,357.0,0.518,0.501,143.0,167.0,0.856,33.0,152.0,185.0,212.0,30.0,14.0,77.0,71.0,687.0,0.02736318407960199,0.12603648424543948,0.15339966832504145,0.175787728026534,0.024875621890547265,0.011608623548922056,0.06384742951907131,0.05887230514096186,0.5696517412935324,0.0003714759535655058,0.00025870646766169153,93
792,2022,Duane Washington Jr.,PG,21.0,IND,48.0,7.0,968.0,173.0,427.0,0.405,81.0,215.0,0.377,92.0,212.0,0.434,0.5,46.0,61.0,0.754,4.0,79.0,83.0,85.0,26.0,3.0,57.0,66.0,473.0,0.004132231404958678,0.08161157024793389,0.08574380165289257,0.0878099173553719,0.026859504132231406,0.0030991735537190084,0.058884297520661155,0.06818181818181818,0.48863636363636365,0.00041838842975206613,0.0003894628099173554,69
62,2022,Goga Bitadze,C,22.0,IND,50.0,16.0,729.0,131.0,252.0,0.52,23.0,80.0,0.288,108.0,172.0,0.628,0.565,64.0,94.0,0.681,79.0,98.0,177.0,55.0,21.0,42.0,46.0,107.0,349.0,0.1083676268861454,0.13443072702331962,0.24279835390946503,0.07544581618655692,0.02880658436213992,0.05761316872427984,0.06310013717421124,0.1467764060356653,0.4787379972565158,0.0007133058984910837,0.0003950617283950617,54
735,2022,Terry Taylor,PF,22.0,IND,33.0,7.0,714.0,135.0,220.0,0.614,12.0,38.0,0.316,123.0,182.0,0.676,0.641,36.0,51.0,0.706,95.0,77.0,172.0,41.0,14.0,8.0,23.0,61.0,318.0,0.1330532212885154,0.10784313725490197,0.24089635854341737,0.05742296918767507,0.0196078431372549,0.011204481792717087,0.03221288515406162,0.08543417366946779,0.44537815126050423,0.0008599439775910364,0.00044257703081232496,65
511,2022,T.J. McConnell,PG,29.0,IND,27.0,8.0,652.0,100.0,208.0,0.481,10.0,33.0,0.303,90.0,175.0,0.514,0.505,19.0,23.0,0.826,20.0,70.0,90.0,131.0,29.0,10.0,29.0,53.0,229.0,0.03067484662576687,0.10736196319018405,0.13803680981595093,0.200920245398773,0.04447852760736196,0.015337423312883436,0.04447852760736196,0.08128834355828221,0.3512269938650307,0.0007377300613496933,0.0004647239263803681,63
732,2022,Keifer Sykes,PG,28.0,IND,32.0,11.0,566.0,69.0,190.0,0.363,27.0,90.0,0.3,42.0,100.0,0.42,0.434,15.0,17.0,0.882,8.0,37.0,45.0,62.0,12.0,4.0,33.0,51.0,180.0,0.014134275618374558,0.06537102473498234,0.07950530035335689,0.10954063604240283,0.02120141342756184,0.007067137809187279,0.05830388692579505,0.09010600706713781,0.31802120141342755,0.0006413427561837455,0.0005300353356890459,62
372,2022,Isaiah Jackson,C,20.0,IND,36.0,15.0,541.0,116.0,206.0,0.563,5.0,16.0,0.313,111.0,190.0,0.584,0.575,60.0,88.0,0.682,60.0,89.0,149.0,10.0,25.0,52.0,40.0,92.0,297.0,0.11090573012939002,0.1645101663585952,0.2754158964879852,0.018484288354898338,0.04621072088724584,0.09611829944547134,0.07393715341959335,0.17005545286506468,0.5489833641404805,0.0010406654343807762,0.0005785582255083179,54
